HD007018	2	/		
HD007018	3	|(mulieris)	N:gen	mulier
HD007018	4	l(ibertus)	N:nom	libertus
HD007018	5	/		
HD007018	6	Diaconus		
HD007018	7	/		
HD007018	8	sibi	PRON	se
HD007018	9	et	CC	et
HD007018	10	/		
HD007018	11	Laguriae		
HD007018	12	|(mulieris)	N:gen	mulier
HD007018	13	l(ibertae)	N:nom	liberta
HD007018	14	/		
HD007018	15	Trophyme(!)		
HD007018	16	/		
HD007018	17	benefic(io)	N:abl	beneficium
HD007018	18	C(ai)		
HD007018	19	Calvi		
HD007018	20	/		
HD007018	21	in	PREP	in
HD007018	22	f(ronte)	N:abl	frons
HD007018	23	p(edes)	N:nom	pedes|pes
HD007018	24	XII	NUM	12
HD007018	25	in	PREP	in
HD007018	26	a(gro)	N:abl	ager
HD007018	27	p(edes)	N:nom	pedes|pes
HD007018	28	XII	NUM	12
HD007019	0	Aulia		
HD007019	1	C(ai)		
HD007019	2	l(iberta)	N:nom	liberta
HD007019	3	/		
HD007019	4	Athenais		
HD007020	0	Imp(erator)	N:voc	imperator
HD007020	1	Caesar		
HD007020	2	/		
HD007020	3	Vespasianus		
HD007020	4	Aug(ustus)		
HD007020	5	/		
HD007020	6	pont(ifex)	N:nom	pontifex
HD007020	7	max(imus)	ADJ:SUP	magnus|maximus
HD007020	8	tr(ibunicia)	ADJ	tribunicius
HD007020	9	pot(estate)	N:abl	potestas
HD007020	10	IX	NUM	9
HD007020	11	imp(erator)	N:voc	imperator
HD007020	12	[XIIX]	NUM	64
HD007020	13	/		
HD007020	14	p(ater)	N:nom	pater
HD007020	15	p(atriae)	N:dat	patria
HD007020	16	co(n)s(ul)	N:nom	consul
HD007020	17	VIII	NUM	8
HD007020	18	desig(natus)	V:PTC:nom	designo
HD007020	19	IX	NUM	9
HD007020	20	/		
HD007020	21	T(itus)		
HD007020	22	Imp(erator)	N:voc	imperator
HD007020	23	Aug(usti)		
HD007020	24	f(ilius)	N:nom	filius
HD007020	25	co(n)s(ul)	N:nom	consul
HD007020	26	V[I]	NUM	6
HD007020	27	des(ignatus)	V:PTC:nom	designo
HD007020	28	VII	NUM	7
HD007020	29	/		
HD007020	30	[[Domitianus]]		
HD007020	31	/		
HD007020	32	[[Caesar]]		
HD007020	33	Aug(usti)		
HD007020	34	f(ilius)	N:nom	filius
HD007020	35	co(n)s(ul)	N:nom	consul
HD007020	36	V	NUM	5
HD007020	37	des(ignatus)	V:PTC:nom	designo
HD007020	38	VI	NUM	6
HD007020	39	/		
HD007020	40	vias	N:acc	via
HD007020	41	a	PREP	a
HD007020	42	novo	ADJ	novus
HD007020	43	straverunt	V:IND	sterno
HD007020	44	per	PREP	per
HD007020	45	/		
HD007020	46	L(ucium)		
HD007020	47	Antonium		
HD007020	48	Nasonem		
HD007020	49	proc(uratorem)	N:acc	procurator
HD007020	50	/		
HD007020	51	eorum	DET	is
HD007020	52	/		
HD007020	53	X	NUM	10
HD007021	0	Sex(to)		
HD007021	1	Calavio		
HD007021	2	/		
HD007021	3	Sex(ti)		
HD007021	4	f(ilio)	N:dat	filius
HD007021	5	Vel(ina)		
HD007021	6	/		
HD007021	7	Basso		
HD007021	8	/		
HD007021	9	Obulciae		
HD007021	10	L(uci)		
HD007021	11	f(iliae)	N:voc	filia
HD007021	12	/		
HD007021	13	Quintae		
HD007021	14	/		
HD007021	15	Sex(tus)		
HD007021	16	Calanius		
HD007021	17	/		
HD007021	18	Sex(ti)		
HD007021	19	f(ilius)	N:nom	filius
HD007021	20	Vel(ina)		
HD007021	21	/		
HD007021	22	Maximus		
HD007021	23	f(ilius)	N:nom	filius
HD007021	24	po(suit)	V:IND	pono
HD007021	25	/		
HD007021	26	in	PREP	in
HD007021	27	f(ronte)	N:abl	frons
HD007021	28	p(edes)	N:nom	pedes|pes
HD007021	29	XII	NUM	12
HD007021	30	/		
HD007021	31	in	PREP	in
HD007021	32	ag(ro)	N:abl	ager
HD007021	33	p(edes)	N:nom	pedes|pes
HD007021	34	XII	NUM	12
HD007022	0	Sex(to)		
HD007022	1	Aponio		
HD007022	2	Sex(ti)		
HD007022	3	l(iberto)	V:IND	liberto
HD007022	4	Thiopi		
HD007022	5	/		
HD007022	6	Salvilla		
HD007022	7	Voluminia		
HD007022	8	fe(cit)	V:IND	facio
HD007023	0	[I]mp(erator)	N:voc	imperator
HD007023	1	Caesar		
HD007023	2	d[ivi]	ADJ	divus
HD007023	3	/		
HD007023	4	Vespasiani		
HD007023	5	f(ilius)	N:nom	filius
HD007023	6	Domit[ia]/nus		
HD007023	7	Aug(ustus)		
HD007023	8	Germanic(us)		
HD007023	9	pont[if(ex)]	N:nom	pontifex
HD007023	10	/		
HD007023	11	max(imus)	ADJ:SUP	magnus|maximus
HD007023	12	tr(ibunicia)	ADJ	tribunicius
HD007023	13	pot(estate)	N:abl	potestas
HD007023	14	IV	NUM	4
HD007023	15	imp(erator)	N:voc	imperator
HD007023	16	IX	NUM	9
HD007023	17	co(n)[s(ul)	N:nom	consul
HD007023	18	XI]	NUM	11
HD007023	19	/		
HD007023	20	[c]ensoria	ADJ	censorius
HD007023	21	pot(estate)	N:abl	potestas
HD007023	22	p(ater)	N:nom	pater
HD007023	23	p(atriae)	N:dat	patria
HD007023	24	viam	N:acc	via
HD007023	25	[---]		
HD007023	26	/		
HD007023	27	[Si]nopens(---)		
HD007023	28	stravit	V:IND	sterno
HD007023	29	per	PREP	per
HD007023	30	T(itum)		
HD007023	31	Pri[---]		
HD007023	32	/		
HD007023	33	Pacatum		
HD007023	34	p[roc(uratorem)]	N:acc	procurator
HD007023	35	suu[m]	POSS	suus
HD007023	36	/		
HD007023	37	[------]		
HD007024	0	Lucius		
HD007024	1	Sabellius		
HD007024	2	|(mulieris)	N:gen	mulier
HD007024	3	l(ibertus)	N:nom	libertus
HD007024	4	Primus		
HD007024	5	/		
HD007024	6	Furfania		
HD007024	7	|(mulieris)	N:gen	mulier
HD007024	8	l(iberta)	N:nom	liberta
HD007024	9	Tertia		
HD007024	10	/		
HD007024	11	usor(!)	V:IND	<unknown>
HD007025	0	[Fulgur]		
HD007025	1	conditum	V:PTC:nom	-
HD007026	0	[[[Im]pp(eratoribus)		
HD007026	1	dd(ominis)	N:dat	domina|dominus
HD007026	2	nn(ostris)	POSS	noster
HD007026	3	Philipp[is]]]		
HD007026	4	/		
HD007026	5	[[[Aug]g(ustis)]]		
HD007026	6	M(arco)		
HD007026	7	Aurel(io)		
HD007026	8	Cominio		
HD007026	9	/		
HD007026	10	Cassiano		
HD007026	11	leg(ato)	N:dat	legatum|legatus
HD007026	12	Augg(ustorum)		
HD007026	13	pr(o)	PREP	pro
HD007026	14	pr(aetore)	N:abl	praetor
HD007026	15	c(larissimo)	ADJ:abl	clarus
HD007026	16	v(iro)	N:dat	vir|virum|virus
HD007026	17	/		
HD007026	18	et	CC	et
HD007026	19	Lucretio		
HD007026	20	Marcello		
HD007026	21	v(iro)	N:dat	vir|virum|virus
HD007026	22	e(gregio)	ADJ	egregius
HD007026	23	/		
HD007026	24	proc(uratore)	N:abl	procurator
HD007026	25	[[Augg(ustorum)		
HD007026	26	nn(ostrorum)]]	POSS	noster
HD007026	27	praeposito	V:PTC:abl	praepono
HD007026	28	/		
HD007026	29	limitis	N:gen	limes
HD007026	30	Tripolitanae		
HD007026	31	/		
HD007026	32	C(aius)		
HD007026	33	Iulius		
HD007026	34	Do[n]atus		
HD007026	35	dec(urio)	N:nom	decurio
HD007026	36	/		
HD007026	37	alae	N:nom	ala
HD007026	38	Flavi[a]e		
HD007026	39	[[Philip]]/pianae		
HD007026	40	pr[ae]fectus	N:nom	praefectus
HD007026	41	/		
HD007026	42	[[a	PREP	a
HD007026	43	dd(ominis)	N:dat	domina|dominus
HD007026	44	nn(ostris)	POSS	noster
HD007026	45	Au[gg(ustis)]]]		
HD007026	46	et(?)	CC	et
HD007026	47	prae/fuit	V:IND	praesum
HD007026	48	vex[illationi]	N:loc	<unknown>
HD007026	49	/		
HD007026	50	Golensi		
HD007026	51	et	CC	et
HD007026	52	I(?)[---]		
HD007026	53	/		
HD007026	54	[[Impp(eratoribus)		
HD007026	55	Philippo		
HD007026	56	III	NUM	3
HD007026	57	et	CC	et
HD007026	58	Phi]]/[[lippo		
HD007026	59	II]]	NUM	2
HD007026	60	co(n)s(ulibus)	N:dat	consul
HD007027	0	$]		
HD007027	1	/		
HD007027	2	Eglogae		
HD007027	3	n(ummi)	N:nom	nummus
HD007027	4	XX	NUM	20
HD007027	5	/		
HD007027	6	de	PREP	de
HD007027	7	secundo	ADJ:NUM	duo
HD007027	8	n(ummi)	N:nom	nummus
HD007027	9	XXIIII	NUM	64
HD007027	10	/		
HD007027	11	de	PREP	de
HD007027	12	tertio	ADV	tertio
HD007027	13	n(ummi)	N:nom	nummus
HD007027	14	XVI	NUM	16
HD007027	15	/		
HD007027	16	[d]e	PREP	de
HD007027	17	quarto	ADJ:NUM	quattuor_-a
HD007027	18	n(ummi)	N:nom	nummus
HD007027	19	XX	NUM	20
HD007027	20	/		
HD007027	21	[---]		
HD007027	22	n(ummi)	N:nom	nummus
HD007027	23	XXX	NUM	30
HD007027	24	/		
HD007027	25	[&		
HD007028	0	Coh(ortis)		
HD007028	1	I	NUM	1
HD007028	2	/		
HD007028	3	|(centuria)	N:nom	centuria
HD007028	4	Pom(pei)		
HD007028	5	Rufi		
HD007028	6	/		
HD007028	7	prin(cipis)	N:gen	princeps
HD007028	8	pri/mi	ADJ:NUM	unus
HD007029	0	Curia		
HD007029	1	et	CC	et
HD007029	2	[po]pulus	N:nom	populus
HD007029	3	/		
HD007029	4	Q(uintum)		
HD007029	5	Voconium		
HD007029	6	Se[x](ti)		
HD007029	7	fil(ium)	N:acc	filia|filius
HD007029	8	Romul(ia)(!)		
HD007029	9	/		
HD007029	10	Saxam		
HD007029	11	Fidum		
HD007029	12	co(n)s(ulem)	N:acc	consul
HD007029	13	designatum	V:PTC:acc	-
HD007029	14	/		
HD007029	15	leg(atum)	N:acc	legatum|legatus
HD007029	16	Aug(usti)		
HD007029	17	pro	PREP	pro
HD007029	18	pr(aetore)	N:abl	praetor
HD007029	19	Pamphyliae		
HD007029	20	et	CC	et
HD007029	21	Lycia[e]		
HD007029	22	/		
HD007029	23	proconsulem	N:acc	proconsul
HD007029	24	Pont[i]		
HD007029	25	et	CC	et
HD007029	26	Bithyniae		
HD007029	27	/		
HD007029	28	leg(atum)	N:acc	legatum|legatus
HD007029	29	Aug(usti)		
HD007029	30	leg(ionis)	N:gen	legio
HD007029	31	IV	NUM	4
HD007029	32	Scyt(hicae)		
HD007029	33	et	CC	et
HD007029	34	curatorem	N:acc	curator
HD007029	35	/		
HD007029	36	viae	N:nom	via
HD007029	37	Valeriae		
HD007029	38	Tiburtinae		
HD007029	39	qui	REL	qui
HD007029	40	/		
HD007029	41	et	CC	et
HD007029	42	per	PREP	per
HD007029	43	eundem	DET	idem
HD007029	44	tractum	N:acc	tractus
HD007029	45	dilectu[m]	ADJ	dilectus
HD007029	46	/		
HD007029	47	[e]git	V:IND	ago
HD007029	48	praetorem	N:acc	praetor
HD007029	49	tr[ibu]num	N:acc	tribunus
HD007029	50	plebi[s]	N:gen	plebes|plebs
HD007029	51	/		
HD007029	52	quaestorem	N:acc	quaestor
HD007029	53	pr[o	PREP	pro
HD007029	54	pr(aetore)	N:abl	praetor
HD007029	55	pr]ovinciae	N:dat	provincia
HD007029	56	/		
HD007029	57	Macedoniae		
HD007029	58	[trib(unum)	N:acc	tribunus
HD007029	59	mil(itum)]	N:gen	miles
HD007029	60	lato	V:PTC:abl	fero
HD007029	61	clavo	N:abl	clavus
HD007029	62	/		
HD007029	63	leg(ionis)	N:gen	legio
HD007029	64	III	NUM	3
HD007029	65	Cyr(enaicae)		
HD007029	66	[et	CC	et
HD007029	67	leg(ionis)	N:gen	legio
HD007029	68	XII]	NUM	12
HD007029	69	fulm(inatae)	V:PTC:nom	fulmino
HD007029	70	/		
HD007029	71	donis	N:abl	donum
HD007029	72	mil(itaribus)	ADJ:abl	militaris
HD007029	73	[donatum	N:acc	donatus
HD007029	74	a	PREP	a
HD007029	75	div]o	ADJ	divus
HD007029	76	Traiano		
HD007029	77	/		
HD007029	78	[ob]	PREP	ob
HD007029	79	exped[itionem	N:acc	expeditio
HD007029	80	Parthic]a[m		
HD007029	81	de]/[ce]m[virum	N:acc	decemvir
HD007029	82	stlitibus	ADJ	<unknown>
HD007029	83	iudicandis]	V:GED	judico
HD007029	84	/		
HD007029	85	[patronum	N:acc	patrona|patronus
HD007029	86	---]		
HD007030	0	Dis	ADJ	deus
HD007030	1	Manibus	N:abl	manis|manus
HD007030	2	/		
HD007030	3	sacrum	ADJ	sacer
HD007030	4	/		
HD007030	5	L(ucius)		
HD007030	6	Murrius		
HD007030	7	{FRO}		
HD007030	8	/		
HD007030	9	Fronto		
HD007030	10	verera/nus	N:nom	<unknown>
HD007030	11	ex	PREP	ex
HD007030	12	leg(ione)	N:abl	legio
HD007030	13	II	NUM	2
HD007030	14	/		
HD007030	15	adiutrice(!)	N:nom	<unknown>
HD007030	16	DON/ALARIS	NUM	64
HD007030	17	pius	ADJ	pius
HD007030	18	/		
HD007030	19	vix(it)	V:IND	vivo
HD007030	20	anni(s)	N:abl	annus
HD007030	21	LXXV	NUM	75
HD007030	22	h(ic)	DIMOS	hic
HD007030	23	s(itus)	V:PTC:nom	sino
HD007031	0	Tirones		
HD007031	1	/		
HD007031	2	prob[ati]	V:PTC:nom	probo
HD007031	3	/		
HD007031	4	[---]M		
HD007031	5	/		
HD007031	6	cura[---]	PUN	--
HD007032	0	$]		
HD007032	1	/		
HD007032	2	[---]RA[---]/ti		
HD007032	3	sunt	ESSE:IND	sum
HD007032	4	eo[dem	DET	idem
HD007032	5	---		
HD007032	6	descri]/ptum	V:PTC:nom	-
HD007032	7	et	CC	et
HD007032	8	recognit[um	V:PTC:nom	<unknown>
HD007032	9	---		
HD007032	10	ex	PREP	ex
HD007032	11	commen]/tari(i)s	N:abl	commentarium|commentarius
HD007032	12	Imperatorum		
HD007032	13	Lu[ci		
HD007032	14	Septimi		
HD007032	15	Severi		
HD007032	16	Pii		
HD007032	17	Per]/tinacis		
HD007032	18	Augusti		
HD007032	19	Arabici		
HD007032	20	Adia[benici		
HD007032	21	Parthici		
HD007032	22	ma]/ximi	ADJ:SUP	magnus|maximus
HD007032	23	et	CC	et
HD007032	24	Marci		
HD007032	25	Aureli		
HD007032	26	Antonini		
HD007032	27	Pii		
HD007032	28	A[ugusti		
HD007032	29	et]	CC	et
HD007032	30	/		
HD007032	31	[[[Luci		
HD007032	32	Septimi		
HD007032	33	Getae		
HD007032	34	Caes(aris)]]]		
HD007032	35	eorum	DET	is
HD007032	36	qua[e	REL	qui
HD007032	37	acta	N:acc	acta|actum
HD007032	38	sunt]	ESSE:IND	sum
HD007032	39	/		
HD007032	40	i(i)sdem	PRON	isdem
HD007032	41	co(n)s(ulibus)	N:dat	consul
HD007032	42	pr(idie)	ADV	pridie
HD007032	43	Idus	N:nom	Idus
HD007032	44	Septemb(res)		
HD007032	45	Ebora[ci		
HD007032	46	Impera]/tor	N:voc	imperator
HD007032	47	Marcus		
HD007032	48	Aurelius		
HD007032	49	Antonin[us		
HD007032	50	Pius		
HD007032	51	Au]/gustus		
HD007032	52	[[[et	CC	et
HD007032	53	Lucius		
HD007032	54	Septimius		
HD007032	55	Geta		
HD007032	56	Caesar]]		
HD007032	57	cum	PREP	cum
HD007032	58	audis]/sent	V:SUB	audio
HD007032	59	Diogenen		
HD007032	60	Theocharis		
HD007032	61	et	CC	et
HD007032	62	[---		
HD007032	63	Dio]/nysi		
HD007032	64	defensores	N:nom	defensor
HD007032	65	Aen[iorum		
HD007032	66	---]		
HD007032	67	/		
HD007032	68	[--]iaverant		
HD007032	69	AR(?)E(?)C(?)VI(?)C(?)[&		
HD007033	0	Caesia		
HD007033	1	L(uci)		
HD007033	2	l(iberta)	N:nom	liberta
HD007033	3	/		
HD007033	4	Optata		
HD007034	0	Leg(io)	N:nom	legio
HD007034	1	VI	NUM	6
HD007034	2	v(ictrix)	N:nom	victrix
HD007035	0	$		
HD007035	1	P]io		
HD007035	2	Fel[ici]		
HD007035	3	/		
HD007035	4	[Au]g(usto)		
HD007035	5	Severi		
HD007035	6	Aug(usti)		
HD007035	7	[fil(io)]	N:dat	filius
HD007035	8	/		
HD007035	9	trib(unicia)	ADJ	tribunicius
HD007035	10	pot(estate)	N:abl	potestas
HD007035	11	V	NUM	5
HD007035	12	co(n)s(uli)	N:dat	consul
HD007035	13	II	NUM	2
HD007035	14	pr[o]/co(n)s(uli)	N:dat	proconsul
HD007035	15	stat[ua]m	N:acc	statua
HD007035	16	quam	REL	qui
HD007035	17	/		
HD007035	18	ei	DET	is
HD007035	19	al(a)	N:abl	ala|alum
HD007035	20	II	NUM	2
HD007035	21	Fl(avia)		
HD007035	22	H(ispanorum)		
HD007035	23	c(ivium)	N:gen	civis
HD007035	24	R(omanorum)		
HD007035	25	numin[i]	N:dat	numen
HD007035	26	/		
HD007035	27	eius	DET	is
HD007035	28	devotissima	ADJ	<unknown>
HD007035	29	a[e]/re	N:abl	aer|aes
HD007035	30	conlato	V:PTC:abl	confero
HD007035	31	statu/endam	V:GED	statuo
HD007035	32	decreve/rat	V:IND	decerno
HD007035	33	Invicti		
HD007035	34	Aug(usti)		
HD007035	35	/		
HD007035	36	sua	POSS	suus
HD007035	37	pecunia	N:nom	pecunia
HD007035	38	fi[eri]	V:INF	fio
HD007035	39	/		
HD007035	40	iusseru[nt]	V:IND	<unknown>
HD007036	0	Q(uintus)		
HD007036	1	B[---]		
HD007036	2	/		
HD007036	3	C(ai)		
HD007036	4	f(ilius)	N:nom	filius
HD007036	5	I[---]		
HD007036	6	/		
HD007036	7	IIIIvir		
HD007036	8	/		
HD007036	9	[si]bi	PRON	se
HD007036	10	et	CC	et
HD007036	11	Cinnamo		
HD007036	12	/		
HD007036	13	@(obito)	V:IMP	-
HD007036	14	Nobiliori		
HD007036	15	/		
HD007036	16	libertis	N:abl	liberta|libertus
HD007036	17	/		
HD007036	18	in	PREP	in
HD007036	19	fr(onte)	N:abl	frons
HD007036	20	p(edes)	N:nom	pedes|pes
HD007036	21	XXXII	NUM	32
HD007036	22	/		
HD007036	23	in	PREP	in
HD007036	24	agr(o)	N:abl	ager
HD007036	25	[p(edes)]	N:nom	pedes|pes
HD007036	26	XVI	NUM	16
HD007037	0	Mer(curio)		
HD007038	0	L(ucio)		
HD007038	1	Stert[inio		
HD007038	2	-		
HD007038	3	f(ilio)	N:dat	filius
HD007038	4	Quintiliano]		
HD007038	5	/		
HD007038	6	Acilio		
HD007038	7	[---		
HD007038	8	Straboni		
HD007038	9	C(aio)		
HD007038	10	Curiatio]		
HD007038	11	/		
HD007038	12	Matern[o		
HD007038	13	Clodio		
HD007038	14	Nummo		
HD007038	15	proco(n)s(uli)?	N:dat	proconsul
HD007038	16	prov(inciae)]	N:dat	provincia
HD007038	17	/		
HD007038	18	Asiae		
HD007038	19	[---]		
HD007038	20	/		
HD007038	21	F(?)	NUM	64
HD007038	22	C(?)	NUM	100
HD007038	23	[&		
HD007039	0	C(aius)		
HD007039	1	Camonius		
HD007039	2	/		
HD007039	3	C(ai)		
HD007039	4	l(ibertus)	N:nom	libertus
HD007039	5	Gratus		
HD007039	6	/		
HD007039	7	faber	N:nom	faber
HD007039	8	anular(ius)	N:nom	anularius
HD007040	0	[---]o		
HD007040	1	C[lem]entino		
HD007040	2	qui	REL	qui
HD007040	3	vixit	V:IND	vivo
HD007040	4	/		
HD007040	5	annis(!)	N:abl	annus
HD007040	6	XXIII	NUM	23
HD007040	7	menses	N:acc	mensis
HD007040	8	VII	NUM	7
HD007040	9	dies	N:nom	dies
HD007040	10	XVI	NUM	16
HD007040	11	/		
HD007040	12	Aur(elius)		
HD007040	13	Seneca		
HD007040	14	mil(es)	N:nom	miles
HD007040	15	coh(ortis)	N:acc	cohors
HD007040	16	III	NUM	3
HD007040	17	praet(oriae)	ADJ	praetorius
HD007040	18	p(iae)	ADJ	pius
HD007040	19	v(indicis)	N:gen	vindex
HD007040	20	/		
HD007040	21	Sever(ianae)		
