HD006009	22	p(osuerunt)	V:IND	pono
HD006010	0	$]G[---]/[---]		
HD006010	1	Septi[mi---]		
HD006010	2	/		
HD006010	3	[---]EL[&		
HD006011	0	[Imp(eratore)		
HD006011	1	Vesp(asiano)]		
HD006011	2	VIIII	NUM	64
HD006011	3	T(ito)		
HD006011	4	Imp(eratore)		
HD006011	5	VII	NUM	7
HD006011	6	co(n)s(ulibus)	N:dat	consul
HD006011	7	Cn(aeo)		
HD006011	8	Iulio		
HD006011	9	Agricola		
HD006011	10	leg(ato)	N:dat	legatum|legatus
HD006011	11	Aug(usti)		
HD006011	12	pr(o)	PREP	pro
HD006011	13	pr(aetore)	N:abl	praetor
HD006012	0	D(is)	ADJ	deus
HD006012	1	M(anibus)	N:abl	manis|manus
HD006012	2	s(acrum)	ADJ	sacer
HD006012	3	/		
HD006012	4	T(ito)		
HD006012	5	Aur(elio)		
HD006012	6	Seve/ro		
HD006012	7	Celsiano		
HD006012	8	/		
HD006012	9	q(ui)	REL	qui
HD006012	10	v(ixit)	V:IND	vivo
HD006012	11	an(nos)	N:acc	annus
HD006012	12	LXXX	NUM	80
HD006012	13	/		
HD006012	14	Aur(elius)		
HD006012	15	Plares		
HD006012	16	/		
HD006012	17	fil(ius)	N:nom	filius
HD006012	18	p(atri)	N:dat	pater
HD006012	19	p(ientissimo)	N:dat	piens
HD006012	20	p(osuit)	V:IND	pono
HD006013	0	D(is)	ADJ	deus
HD006013	1	M(anibus)	N:abl	manis|manus
HD006013	2	s(acrum)	ADJ	sacer
HD006013	3	/		
HD006013	4	C(aius)		
HD006013	5	Iulius		
HD006013	6	Rogatia/nus		
HD006013	7	FII[--?]VVS		
HD006013	8	/		
HD006013	9	[&		
HD006014	0	Numi[ni]	N:dat	numen
HD006014	1	prae[sentis]simo	ADJ	<unknown>
HD006014	2	/		
HD006014	3	Deum		
HD006014	4	Invictum		
HD006014	5	/		
HD006014	6	T(itus)		
HD006014	7	Lur[i]us		
HD006014	8	M[yr]on		
HD006014	9	d(e)	PREP	de
HD006014	10	s(ua)	POSS	suus
HD006014	11	p(ecunia)	N:nom	pecunia
HD006014	12	f(ecit)	V:IND	facio
HD006015	0	D(is)	ADJ	deus
HD006015	1	M(anibus)	N:abl	manis|manus
HD006015	2	/		
HD006015	3	P(ublio)		
HD006015	4	Aelio		
HD006015	5	Theagene		
HD006015	6	ve/terano	ADJ	veteranus
HD006015	7	ex	PREP	ex
HD006015	8	cl(asse)	N:abl	classis
HD006015	9	<p=L>r(aetoria)	ADJ	praetorius
HD006015	10	Misen(atium)		
HD006015	11	/		
HD006015	12	militavit	V:IND	milito
HD006015	13	ergodota	N:voc	<unknown>
HD006015	14	/		
HD006015	15	vixit	V:IND	vivo
HD006015	16	annis	N:abl	annus
HD006015	17	LVIII	NUM	58
HD006015	18	m(ensibus)	N:abl	mensis
HD006015	19	XI	NUM	11
HD006015	20	/		
HD006015	21	Aurelia		
HD006015	22	Synyche		
HD006015	23	/		
HD006015	24	coniugi	V:IND	coniux
HD006015	25	b(ene)	ADV	bene
HD006015	26	m(erenti)	V:PTC:abl	mereo
HD006015	27	f(ecit)	V:IND	facio
HD006016	0	Pomponia		
HD006016	1	Saturn/ina		
HD006016	2	Cupiti		
HD006016	3	filia	N:voc	filia
HD006016	4	/		
HD006016	5	h(ic)	DIMOS	hic
HD006016	6	s(ita)	V:PTC:nom	sino
HD006016	7	e(st)	ESSE:IND	sum
HD006017	0	Coh(ors)		
HD006017	1	V	NUM	5
HD006017	2	G[al(lorum)]		
HD006018	0	Viator		
HD006018	1	/		
HD006018	2	ave	INT	ave
HD006019	0	Maxim[ia]		
HD006019	1	/		
HD006019	2	C(ai)		
HD006019	3	f(ilia)	N:voc	filia
HD006019	4	Satur/ni(na)		
HD006019	5	pia	ADJ	pius
HD006019	6	vixit	V:IND	vivo
HD006019	7	/		
HD006019	8	annis	N:abl	annus
HD006019	9	X[---]		
HD006019	10	/		
HD006019	11	h(ic)	DIMOS	hic
HD006019	12	s(ita)	V:PTC:nom	sino
HD006019	13	e(st)	ESSE:IND	sum
HD006020	0	Leg(io)	N:nom	legio
HD006020	1	XX	NUM	20
HD006020	2	V(aleria)		
HD006020	3	[v(ictrix)]	N:nom	victrix
HD006021	0	Vintio		
HD006021	1	utere	V:IMP	utor
HD006021	2	felix	ADJ	felix
HD006021	3	in	PREP	in
HD006021	4	Deo	N:dat	Deus
HD006022	0	Phrigna		
HD006022	1	Satu(r)n/i		
HD006022	2	filia	N:voc	filia
HD006022	3	v(i)x(it	V:IND	vivo
HD006022	4	annos)	N:acc	annus
HD006022	5	III	NUM	3
HD006023	0	Co(n)d(itum)		
HD006023	1	ting(tum)(!)	V:PTC	<unknown>
HD006023	2	ve(tus)	ADJ	vetus
HD006023	3	/		
HD006023	4	penuar(ium)	ADJ	penuarius
HD006023	5	/		
HD006023	6	[---]os		
HD006024	0	$]		
HD006024	1	/		
HD006024	2	[pro	PREP	pro
HD006024	3	salute]	N:abl	salus
HD006024	4	/		
HD006024	5	civerom[an]/or(um)(!)	V:IND	<unknown>
HD006024	6	territ(orii)	N:gen	territorium
HD006024	7	/		
HD006024	8	Matric/ensium		
HD006024	9	/		
HD006024	10	Ael(ius)		
HD006024	11	Vic[t]/or		
HD006024	12	vet(eranus)	ADJ	veteranus
HD006024	13	[leg(ionis)]	N:gen	legio
HD006024	14	/		
HD006024	15	II	NUM	2
HD006024	16	ad[i(utricis)]	N:nom	<unknown>
HD006024	17	/		
HD006024	18	Pater[no		
HD006024	19	et]	CC	et
HD006024	20	/		
HD006024	21	[---		
HD006024	22	co(n)s(ulibus)]	N:dat	consul
HD006024	23	/		
HD006024	24	[v(otum)	N:nom	votum
HD006024	25	s(olvit)	V:IND	solvo
HD006024	26	l(ibens)	ADJ	libens
HD006024	27	m(erito)]	ADV	merito
HD006025	0	P(ublius)		
HD006025	1	Cl(audius)		
HD006025	2	Aemilia/[nus		
HD006025	3	---		
HD006025	4	pi]e	ADV	pius
HD006025	5	vixi/[t	V:IND	vivo
HD006025	6	annos]	N:acc	annus
HD006025	7	CVII	NUM	107
HD006026	0	[---]LIC[---]		
HD006026	1	/		
HD006026	2	Cunovendu[s]		
HD006027	0	Imp(erator)	N:voc	imperator
HD006027	1	Caes(ar)		
HD006027	2	/		
HD006027	3	C(aius)		
HD006027	4	[[Iulius]]		
HD006027	5	/		
HD006027	6	[[Verus]]		
HD006027	7	/		
HD006027	8	[[Maximinus]]		
HD006027	9	P(ius)		
HD006027	10	F(elix)		
HD006027	11	/		
HD006027	12	Aug(ustus)		
HD006027	13	pont(ifex)	N:nom	pontifex
HD006027	14	max(imus)	ADJ:SUP	magnus|maximus
HD006027	15	/		
HD006027	16	trib(unicia)	ADJ	tribunicius
HD006027	17	p(otestate)	N:abl	potestas
HD006027	18	p(ater)	N:nom	pater
HD006027	19	p(atriae)	N:dat	patria
HD006027	20	co(n)s(ul)	N:nom	consul
HD006027	21	/		
HD006027	22	ab	PREP	ab
HD006027	23	Aq(uinco)		
HD006027	24	m(ilia)	N:acc	milium|mille
HD006027	25	p(assuum)	N:gen	passus
HD006027	26	/		
HD006027	27	VI	NUM	6
HD006028	0	Sempro[nia]		
HD006028	1	/		
HD006028	2	L(uci)		
HD006028	3	f(ilia)	N:voc	filia
HD006028	4	Max[ima]		
HD006028	5	/		
HD006028	6	pia	ADJ	pius
HD006028	7	vixi[t	V:IND	vivo
HD006028	8	ann]/is	N:abl	annus
HD006028	9	XI	NUM	11
HD006028	10	h(ic)	DIMOS	hic
HD006028	11	[s(ita)	V:PTC:nom	sino
HD006028	12	e(st)]	ESSE:IND	sum
HD006029	0	|(centuria)	N:nom	centuria
HD006029	1	CRΛI		
HD006030	0	Imp(eratori)		
HD006030	1	Caes(ari)		
HD006030	2	M(arco)		
HD006030	3	/		
HD006030	4	Antonio		
HD006030	5	/		
HD006030	6	Gordiano		
HD006030	7	/		
HD006030	8	P(io)		
HD006030	9	F(elici)		
HD006030	10	/		
HD006030	11	[Aug(usto)		
HD006030	12	---]		
HD006030	13	/		
HD006030	14	[&		
HD006031	0	T(itus)		
HD006031	1	Caelius		
HD006031	2	Ma[ximus?		
HD006031	3	&		
HD006032	0	Leg(io)	N:nom	legio
HD006032	1	VI	NUM	6
HD006032	2	/		
HD006032	3	victrix	N:nom	victrix
HD006032	4	/		
HD006032	5	pia	ADJ	pius
HD006032	6	fid(elis)	ADJ	fidelis
HD006033	0	[I]mp(erator)	N:voc	imperator
HD006033	1	Caes(ar)		
HD006033	2	/		
HD006033	3	M(arcus)		
HD006033	4	Aurel/lius(!)		
HD006033	5	Severus		
HD006033	6	/		
HD006033	7	Al[ex]ander		
HD006033	8	/		
HD006033	9	Pius		
HD006033	10	Felix		
HD006033	11	/		
HD006033	12	Aug(ustus)		
HD006033	13	pont(ifex)	N:nom	pontifex
HD006033	14	/		
HD006033	15	ma[xi]mus	ADJ:SUP	magnus|maximus
HD006033	16	/		
HD006033	17	trib(unicia)	ADJ	tribunicius
HD006033	18	<p=R>otest(ate)	N:abl	potestas
HD006033	19	/		
HD006033	20	VIIII	NUM	64
HD006033	21	co(n)s(ul)	N:nom	consul
HD006033	22	/		
HD006033	23	III	NUM	3
HD006033	24	p(ater)	N:nom	pater
HD006033	25	p(atriae)	N:dat	patria
HD006033	26	/		
HD006033	27	restituit	V:IND	restituo
HD006033	28	/		
HD006033	29	Aq(uinco)		
HD006033	30	m(ilia)	N:acc	milium|mille
HD006033	31	p(assuum)	N:gen	passus
HD006033	32	III	NUM	3
HD006034	0	C(aius)		
HD006034	1	Pomponius		
HD006034	2	/		
HD006034	3	L(uci)		
HD006034	4	f(ilius)	N:nom	filius
HD006034	5	pie	ADV	pius
HD006034	6	vixit	V:IND	vivo
HD006034	7	an/nis	N:abl	annus
HD006034	8	XXV	NUM	25
HD006034	9	h(ic)	DIMOS	hic
HD006034	10	s(itus)	V:PTC:nom	sino
HD006034	11	e(st)	ESSE:IND	sum
HD006035	0	|(centuria)	N:nom	centuria
HD006035	1	Cand[i]d[i]		
HD006035	2	/		
HD006035	3	Cres[ce]nt(is)		
HD006036	0	Imp(erator)	N:voc	imperator
HD006036	1	Caes(ar)		
HD006036	2	/		
HD006036	3	M(arcus)		
HD006036	4	[[Opell(ius)]]		
HD006036	5	Severus		
HD006036	6	/		
HD006036	7	[[Macrinus]]		
HD006036	8	Pius		
HD006036	9	Aug(ustus)		
HD006036	10	/		
HD006036	11	co(n)s(ul)	N:nom	consul
HD006036	12	proco(n)s(ul)	N:nom	proconsul
HD006036	13	trib(unicia)	ADJ	tribunicius
HD006036	14	pot(estate)	N:abl	potestas
HD006036	15	/		
HD006036	16	[[Opell(ius)		
HD006036	17	Diadum[enianus]]]		
HD006036	18	/		
HD006036	19	nobilissimus	V:IND	nobilis
HD006036	20	Caes(ar)		
HD006036	21	/		
HD006036	22	vias	N:acc	via
HD006036	23	et	CC	et
HD006036	24	pontes	N:nom	pons
HD006036	25	vetustate	N:abl	vetustas
HD006036	26	/		
HD006036	27	corruptas	ADJ	corruptus
HD006036	28	restituerunt	V:IND	restituo
HD006036	29	/		
HD006036	30	cura	N:nom	cura
HD006036	31	agente	V:PTC:abl	ago
HD006036	32	[[[Ael(io)]		
HD006036	33	T[ricciano]]]		
HD006036	34	leg(ato)	N:dat	legatum|legatus
HD006036	35	Aug[[g(ustorum)]]		
HD006036	36	/		
HD006036	37	pr(o)	PREP	pro
HD006036	38	pr(aetore)	N:abl	praetor
HD006036	39	ab	PREP	ab
HD006036	40	Aq(uinco)		
HD006036	41	/		
HD006036	42	m(ilia)	N:acc	milium|mille
HD006036	43	p(assuum)	N:gen	passus
HD006036	44	XLIII	NUM	43
HD006037	0	Q(uintus)		
HD006037	1	Cassius		
HD006037	2	/		
HD006037	3	Primigenius		
HD006037	4	/		
HD006037	5	vixit	V:IND	vivo
HD006037	6	an(n)is	N:abl	annus
HD006037	7	LXI	NUM	61
HD006037	8	/		
HD006037	9	h(ic)	DIMOS	hic
HD006037	10	s(itus)	V:PTC:nom	sino
HD006037	11	e(st)	ESSE:IND	sum
HD006038	0	$]		
HD006038	1	/		
HD006038	2	I[---]		
HD006038	3	/		
HD006038	4	Can[didus]		
HD006038	5	/		
HD006038	6	praef(ectus)	N:nom	praefectus
HD006038	7	[alae]	N:nom	ala
HD006038	8	/		
HD006038	9	Picen[tian(ae)]		
HD006038	10	/		
HD006038	11	d(ono)	V:IND	dono
HD006038	12	[d(edit)]	V:IND	dedo|do
HD006039	0	D(is)	ADJ	deus
HD006039	1	M(anibus)	N:abl	manis|manus
HD006039	2	/		
HD006039	3	[---]		
HD006039	4	Felix		
HD006039	5	vi(v)us	ADJ	vivus
HD006039	6	/		
HD006039	7	[&		
HD006040	0	Astinami		
HD006040	1	Ba/ssi		
HD006040	2	f(ilius)	N:nom	filius
HD006040	3	vixit	V:IND	vivo
HD006040	4	an(n)/is	N:abl	annus
HD006040	5	XXX	NUM	30
HD006040	6	h(ic)	DIMOS	hic
HD006040	7	s(itus)	V:PTC:nom	sino
HD006041	0	Deo	N:dat	Deus
HD006041	1	Mapono		
HD006042	0	Marti		
HD006042	1	/		
HD006042	2	Augg(ustorum)		
HD006042	3	sa[c(rum)]	ADJ	sacer
HD006042	4	/		
HD006042	5	Apolaust[us]		
HD006042	6	/		
HD006042	7	[Au]gg(ustorum)(?)		
HD006042	8	lib(ertus)(?)	N:nom	libertus
HD006042	9	[---]		
HD006042	10	/		
HD006042	11	[&		
HD006043	0	Faustilla		
HD006043	1	/		
HD006043	2	Vibulli		
HD006043	3	[Im]/petrati		
HD006043	4	[-]		
HD006043	5	/		
HD006043	6	piae(!)	ADJ	pius
HD006043	7	v(ixit)	V:IND	vivo
HD006043	8	a(nnos)	N:acc	annus
HD006043	9	/		
HD006043	10	[&		
HD006044	0	[Imp(eratori)		
HD006044	1	Caes(ari)		
HD006044	2	C(aio)?		
HD006044	3	Vibio?]		
HD006044	4	/		
HD006044	5	[Treboniano?		
HD006044	6	Gallo?]		
HD006044	7	/		
HD006044	8	[P(io)		
HD006044	9	F(elici)		
HD006044	10	Inv(icto)		
HD006044	11	Aug(usto)		
HD006044	12	pont(ifici)]	N:dat	pontifex
HD006044	13	/		
HD006044	14	[max(imo)	ADJ:SUP	magnus|maximus
HD006044	15	trib(unicia)	ADJ	tribunicius
HD006044	16	pot(estate)	N:abl	potestas
HD006044	17	II	NUM	2
HD006044	18	co(n)s(uli)	N:dat	consul
HD006044	19	II]	NUM	2
HD006044	20	/		
HD006044	21	p(atri)	N:dat	pater
HD006044	22	p(atriae)	N:dat	patria
HD006044	23	pro[co(n)s(uli)	N:dat	proconsul
HD006044	24	ala	N:abl	ala|alum
HD006044	25	II	NUM	2
HD006044	26	Fl(avia)		
HD006044	27	H(ispanorum)		
HD006044	28	c(ivium)	N:gen	civis
HD006044	29	R(omanorum)]		
HD006044	30	/		
HD006044	31	Galiana		
HD006044	32	Volu[sia]/na		
HD006044	33	devota	V:PTC:nom	devoveo
HD006044	34	numi/ni	N:dat	numen
HD006044	35	maiestatique	N:nom	<unknown>
HD006044	36	/		
HD006044	37	[eo]rum	DET	is
HD006045	0	Deo	N:dat	Deus
HD006045	1	/		
HD006045	2	Aeterno		
HD006045	3	/		
HD006045	4	P(ublius)(?)		
HD006045	5	A[e]l(ius)		
HD006045	6	Eut[y]/[c]hes(?)		
HD006045	7	/		
HD006045	8	[&		
HD006046	0	L(ucius)		
HD006046	1	Volussius		
HD006046	2	/		
HD006046	3	L(uci)		
HD006046	4	f(ilius)	N:nom	filius
HD006046	5	Arn(ensis)		
HD006046	6	Primus		
HD006046	7	/		
HD006046	8	pius	ADJ	pius
HD006046	9	v(ixit)	V:IND	vivo
HD006046	10	a(nnos)	N:acc	annus
HD006046	11	LXXV	NUM	75
HD006046	12	/		
HD006046	13	h(ic)	DIMOS	hic
HD006046	14	s(itus)	V:PTC:nom	sino
HD006046	15	e(st)	ESSE:IND	sum
HD006047	0	$]		
HD006047	1	/		
HD006047	2	[leg(at--)	PUN	--
HD006047	3	Aug(ust---)		
HD006047	4	pro	PREP	pro
HD006047	5	praet(ore)	N:abl	praetor
HD006047	6	provinci]ae	N:dat	provincia
HD006047	7	Belgica[e		
HD006047	8	---]		
HD006047	9	/		
HD006047	10	[exornatus	V:PTC:nom	exorno
HD006047	11	sacerdotio]	N:abl	sacerdotium
HD006047	12	VIIviratus		
HD006047	13	e[pulonum]	N:gen	<unknown>
HD006047	14	/		
HD006047	15	[leg(at--)	PUN	--
HD006047	16	Aug(ust---)		
HD006047	17	pro	PREP	pro
HD006047	18	praet(ore)	N:abl	praetor
HD006047	19	exercitu]s	N:nom	exercitus
HD006047	20	Germani[ci		
HD006047	21	inferioris]	ADJ:COM	inferus
HD006048	0	$]		
HD006048	1	/		
HD006048	2	an(norum?)	N:gen	annus
HD006048	3	[---		
HD006048	4	leg(ionis)]	N:gen	legio
HD006048	5	/		
HD006048	6	II	NUM	2
HD006048	7	adi[utri]/cis	N:nom	<unknown>
HD006048	8	I(?)[---]/reN(?)[---]		
HD006049	0	M(arcus)		
HD006049	1	Selicius		
HD006049	2	/		
HD006049	3	Bassus		
HD006049	4	pius	ADJ	pius
HD006049	5	/		
HD006049	6	vicsit(!)	V:IND	vivo
HD006049	7	annis	N:abl	annus
HD006049	8	LXX	NUM	70
HD006049	9	/		
HD006049	10	h(ic)	DIMOS	hic
HD006049	11	s(itus)	V:PTC:nom	sino
HD006049	12	e(st)	ESSE:IND	sum
HD006050	0	Q(uinto)		
HD006050	1	Latinio		
HD006050	2	Primoso		
HD006050	3	Pu/nisco		
HD006050	4	Latini		
HD006050	5	Felicia/ni		
HD006050	6	IIviralici		
HD006050	7	filio	N:dat	filius
HD006050	8	/		
HD006050	9	ordo	N:nom	ordo
HD006050	10	municipi	N:dat	municeps
HD006050	11	Uruensis		
HD006050	12	ci/vi	V:IND	cieo|cio
HD006050	13	et	CC	et
HD006050	14	patrono	N:dat	patronus
HD006050	15	/		
HD006050	16	ob	PREP	ob
HD006050	17	merita	N:acc	meritum
HD006050	18	/		
HD006050	19	d(ecreto)	V:PTC:abl	decerno
HD006050	20	d(ecurionum)	N:acc	decurio|decurionus
HD006050	21	p(ecunia)	N:nom	pecunia
HD006050	22	p(ublica)	ADJ	publicus
HD006051	0	Liber[o		
HD006051	1	-]		
HD006051	2	/		
HD006051	3	[&		
HD006052	0	L(ucius)		
HD006052	1	Egnatius		
HD006052	2	Felix		
HD006052	3	/		
HD006052	4	vixit	V:IND	vivo
HD006052	5	an(n)is	N:abl	annus
HD006052	6	/		
HD006052	7	Matron(a?)		
HD006052	8	vixit	V:IND	vivo
HD006052	9	/		
HD006052	10	annis	N:abl	annus
HD006052	11	/		
HD006052	12	LV	NUM	55
HD006053	0	[Nutr(icibus)](?)		
HD006053	1	//		
HD006053	2	Aug(ustis)		
HD006053	3	//		
HD006053	4	(H)aeliodorus(!)		
HD006053	5	|(contra)/s(criptor)	N:nom	contrascriptor
HD006053	6	Aug(usti)		
HD006053	7	n(ostri)	PRON	nos
HD006053	8	ex	PREP	ex
HD006053	9	voto	V:PTC:abl	voveo
HD006053	10	pos(uit)	V:IND	pono
HD006054	0	Imp(---)		
HD006055	0	[---		
HD006055	1	I]ulius		
HD006055	2	/		
HD006055	3	L(uci)		
HD006055	4	f(ilius)	N:nom	filius
HD006055	5	Hor(atia)		
HD006055	6	Vic/tor		
HD006055	7	pius	ADJ	pius
HD006055	8	vix(it)	V:IND	vivo
HD006055	9	/		
HD006055	10	ann(os)	N:acc	annus
HD006055	11	II	NUM	2
HD006055	12	h(ic)	DIMOS	hic
HD006055	13	s(itus)	V:PTC:nom	sino
HD006055	14	e(st)	ESSE:IND	sum
HD006056	0	[---		
HD006056	1	C]ornel[ius]		
HD006056	2	/		
HD006056	3	Silanu[s		
HD006056	4	---]		
HD006057	0	Victu(riae)(!)		
HD006057	1	/		
